teachings	آموزشهای	2.394966923076923E-6
tyne	تاین	2.3946753846153845E-6
lotto	لوتو	2.3944592307692307E-6
fowler	فاولر	2.394313076923077E-6
youngest	جوانترین	2.3932292307692306E-6
contingent	مشروط	2.3927184615384617E-6
textures	بافتها	2.3913523076923075E-6
syrup	شربت	2.3908738461538462E-6
xii	دوازدهم	2.390453076923077E-6
warmth	گرمی	2.39033E-6
hawkins	هاوکینز	2.3901123076923076E-6
dep	دپ	2.3900923076923075E-6
lust	هوس	2.3899838461538462E-6
correlated	همبسته	2.3896592307692307E-6
augustine	آگوستین	2.3893776923076923E-6
verses	آیات	2.3879453846153846E-6
nanotechnology	نانوتکنولوژی	2.3873E-6
astronomical	نجومی	2.3870215384615383E-6
toggle	ضامن	2.3860415384615383E-6
luna	لونا	2.385902307692308E-6
amplitude	دامنه	2.38526E-6
dion	دیون	2.38501E-6
wolfgang	ولفگانگ	2.3849238461538463E-6
completeness	تمامیت	2.383173076923077E-6
irregular	نامنظم	2.3829869230769233E-6
barker	بارکر	2.3819638461538463E-6
filtration	فیلتراسیون	2.381306923076923E-6
gpa	معدل	2.3807546153846156E-6
consulted	مشورت	2.3806453846153847E-6
jude	جود	2.3800976923076923E-6
eighteen	هجده	2.380066923076923E-6
singular	مفرد	2.3798684615384615E-6
jennings	جنینگز	2.3794546153846153E-6
demons	شیاطین	2.3790223076923077E-6
baxter	باکستر	2.377093076923077E-6
outbreak	شیوع	2.3770523076923075E-6
abdominal	بطنی	2.377036923076923E-6
deficiencies	کمبودهای	2.3746853846153845E-6
curved	خم	2.3745915384615386E-6
milestone	مایلستون	2.374423846153846E-6
prose	نثر	2.3737676923076925E-6
marx	مارکس	2.3735884615384614E-6
arguing	بحث	2.372873076923077E-6
vein	رگ	2.372492307692308E-6
hale	هیل	2.3717115384615383E-6
swear	قسم	2.3710553846153847E-6
clown	دلقک	2.370385384615385E-6
summers	سامرز	2.3696176923076923E-6
taboo	تابو	2.3691715384615385E-6
equestrian	سوارکاری	2.369126153846154E-6
olson	اولسون	2.367812307692308E-6
amazed	متحیر	2.3670453846153845E-6
fourteen	چهارده	2.366723076923077E-6
volcano	آتشفشان	2.366256923076923E-6
fremont	فرمونت	2.366116923076923E-6
skeleton	اسکلت	2.3653930769230767E-6
sha	شا	2.3643676923076922E-6
suspects	مظنونین	2.3641376923076922E-6
displaced	زوال	2.3637223076923076E-6
exporter	صادرکننده	2.363270769230769E-6
honesty	دیانت	2.3632253846153845E-6
dwarf	کوتوله	2.3631292307692307E-6
hum	زمزمه	2.3621253846153847E-6
bis	بیس	2.3603523076923078E-6
rewarding	ثواب	2.359086923076923E-6
battalion	گردان	2.3589215384615385E-6
candid	کاندید	2.3586146153846156E-6
thornton	تورنتون	2.3567592307692306E-6
caesar	سزار	2.356333076923077E-6
pines	پاینز	2.356E-6
steelers	استیلرز	2.355563076923077E-6
stellar	اختری	2.35553E-6
davenport	دونپورت	2.354964615384615E-6
philippe	فیلیپه	2.3542123076923077E-6
aix	ایکس	2.3528323076923077E-6
relational	رابطهای	2.3520123076923075E-6
ornament	زینتی	2.3519815384615383E-6
graffiti	گرافیتی	2.3511176923076924E-6
sophie	سوفی	2.3497992307692307E-6
refrigeration	سردسازی	2.348836923076923E-6
microscope	میکروسکوپ	2.3478176923076923E-6
houghton	هوتن	2.3465830769230767E-6
decker	دکر	2.346263076923077E-6
bait	البیت	2.345593076923077E-6
broadcasts	مخابره	2.3444523076923076E-6
brides	عروس	2.344419230769231E-6
dent	دنت	2.343699230769231E-6
checksum	چکسام	2.343233846153846E-6
stealing	دزدی	2.343176923076923E-6
glossy	براق	2.3425453846153846E-6
directional	جهتدار	2.3408984615384615E-6
pablo	پابلو	2.3402192307692306E-6
lethal	کشنده	2.3392207692307693E-6
vladimir	ولادیمیر	2.33431E-6
ida	ایدا	2.3338592307692308E-6
probate	وراثت	2.3338346153846155E-6
props	پیست	2.3329323076923077E-6
incense	عود	2.332926923076923E-6
dough	خمیر	2.332813076923077E-6
stool	مدفوع	2.3322653846153846E-6
rosemary	رزماری	2.331353846153846E-6
millionaire	میلیونر	2.330360769230769E-6
turquoise	فیروزه	2.3301876923076923E-6
boone	بون	2.328703076923077E-6
teenager	نوجوان	2.327663076923077E-6
nanny	نانی	2.3272876923076923E-6
suburb	حومه	2.327173076923077E-6
hutchinson	هاچینسون	2.3271115384615384E-6
smokers	سیگاری	2.326603076923077E-6
succession	جانشینی	2.3257146153846154E-6
declining	زوال	2.325713076923077E-6
alliances	الفت	2.3256384615384617E-6
sums	اصل	2.325263846153846E-6
bellevue	بلویو	2.3242784615384614E-6
pueblo	پوئبلو	2.324266153846154E-6
gigabit	گیگابیت	2.323186923076923E-6
aftermath	عواقب	2.3216946153846154E-6
roach	روچ	2.32122E-6
clarion	کلریان	2.3209853846153845E-6
override	لغو	2.320893846153846E-6
angus	آنگوس	2.3203823076923077E-6
enthusiastic	مشتاق	2.3198246153846155E-6
lame	لنگ	2.319636923076923E-6
feng	فنگ	2.3191476923076925E-6
sar	سر	2.319059230769231E-6
burgundy	برگندی	2.3180584615384617E-6
pep	پپ	2.317187692307692E-6
farewell	وداع	2.31699E-6
soho	سوهو	2.3169707692307692E-6
vanguard	ونگارد	2.3158815384615384E-6
chipset	چیپست	2.3155715384615383E-6
natal	ناتال	2.315406153846154E-6
locus	هندسی	2.314786153846154E-6
hillary	هیلاری	2.3146415384615385E-6
evenings	شامگاه	2.3145115384615383E-6
elton	التون	2.312373076923077E-6
purity	پاکی	2.312103846153846E-6
shaking	لرزیدن	2.3120184615384614E-6
witnessed	شاهد	2.3094884615384614E-6
cellar	دخمه	2.3094292307692307E-6
moto	موتو	2.309073846153846E-6
gonzalez	گونزالز	2.3086584615384614E-6
friction	اصطکاک	2.30859E-6
prone	مستعد	2.3085223076923077E-6
valerie	ولری	2.30842E-6
dior	دیور	2.3082846153846154E-6
mer	مر	2.3078676923076924E-6
fuse	فیوز	2.3072876923076925E-6
lobster	خرچنگ	2.306060769230769E-6
judaism	یهودیت	2.3057115384615384E-6
goldberg	گلدبرگ	2.3051669230769232E-6
atlantis	آتلانتیس	2.304776923076923E-6
onions	پیاز	2.3037630769230768E-6
corinthians	قرنتیان	2.300900769230769E-6
issuer	فرستنده	2.300143846153846E-6
uncomfortable	ناخوشایند	2.2998784615384617E-6
sylvia	سیلویا	2.299813846153846E-6
furnace	کوره	2.299613846153846E-6
poisoning	مسمومیت	2.29925E-6
malaysian	مالزیایی	2.298893076923077E-6
clues	سرنخ	2.2987084615384616E-6
inflammation	التهاب	2.298703846153846E-6
rabbits	خرگوش	2.2982469230769232E-6
easton	ایستن	2.296979230769231E-6
worthwhile	ارزنده	2.29614E-6
ideology	ایدئولوژی	2.295843076923077E-6
anxious	دلواپس	2.2958176923076923E-6
tariffs	تعرفه	2.295300769230769E-6
norris	نوریس	2.295216923076923E-6
baptism	نگارگری	2.29436E-6
cutlery	کارد	2.2940415384615386E-6
tallahassee	تالاهاسی	2.2936715384615386E-6
knot	گره	2.2927246153846153E-6
rad	راد	2.292506153846154E-6
staffordshire	استافوردشر	2.291916153846154E-6
factories	کارخانجات	2.291912307692308E-6
acta	آکتا	2.2918961538461537E-6
swords	شمشیرها	2.2918715384615384E-6
yuan	یوان	2.2906846153846154E-6
suspicious	مشکوک	2.28896E-6
tate	تیت	2.288316153846154E-6
dartmouth	دارتموث	2.28799E-6
coop	کوپ	2.28769E-6
bur	بور	2.2872961538461537E-6
blossom	شکوفه	2.286777692307692E-6
confessions	اعترافات	2.285586153846154E-6
bergen	برگن	2.285536923076923E-6
thief	دزد	2.2852076923076925E-6
prisons	زندانهای	2.2847215384615384E-6
pictured	تصور	2.2840515384615386E-6
feminine	زنانه	2.2840007692307693E-6
nichols	نیکولز	2.2826776923076925E-6
blackwell	بلکول	2.2821976923076924E-6
fulfilled	تحقق	2.2805807692307693E-6
sweets	شیرینی	2.2805330769230767E-6
gutenberg	گوتنبرگ	2.27994E-6
bubbles	حباب	2.27977E-6
ashton	اشتون	2.279663846153846E-6
pitcher	پارچ	2.279567692307692E-6
muscular	عضلانی	2.278276153846154E-6
motif	موتیف	2.2780953846153847E-6
plum	آلوچه	2.2779715384615384E-6
prophecy	نبوت	2.2775292307692306E-6
loft	لافت	2.2769192307692307E-6
elm	الم	2.2750407692307693E-6
ethanol	اتانول	2.2735476923076925E-6
cannabis	طبی	2.2728007692307693E-6
sofia	سوفیا	2.2724269230769233E-6
chestnut	بلوط	2.2702353846153846E-6
alta	آلتا	2.2695646153846155E-6
manson	منسون	2.2692546153846155E-6
autocad	اتوکد	2.2670376923076923E-6
ghosts	ارواح	2.266403846153846E-6
hug	بغل	2.2639023076923076E-6
spear	نیزه	2.2634907692307693E-6
nigel	نایجل	2.2631623076923075E-6
referee	داور	2.263026153846154E-6
transporter	ترانسپورتر	2.262850769230769E-6
crossroads	تقاطع	2.2618384615384616E-6
aero	ائرو	2.2617792307692308E-6
parsons	پارسونز	2.261203846153846E-6
bury	دفن	2.2603023076923078E-6
infiniti	اینفینیتی	2.2601553846153846E-6
blanc	بلان	2.259853846153846E-6
autonomy	خودمختاری	2.2597484615384615E-6
bounded	محدود	2.2592292307692307E-6
williamsburg	ویلیامزبرگ	2.2589284615384617E-6
insist	اصرار	2.258873076923077E-6
birch	برچ	2.2586E-6
slash	اسلش	2.258103846153846E-6
detecting	آشکارسازی	2.2575092307692307E-6
howell	هوول	2.256816153846154E-6
digestive	هاضمه	2.256683846153846E-6
scalar	اسکالر	2.256566923076923E-6
cinderella	سیندرلا	2.2560861538461537E-6
sesame	کنجد	2.25594E-6
touches	رسد	2.2550030769230768E-6
seiko	سیکو	2.254366153846154E-6
electromagnetic	الکترومغناطیس	2.254066923076923E-6
lend	رض	2.251046153846154E-6
corvette	کوروت	2.2506453846153847E-6
yachts	کرجی	2.250233076923077E-6
stacy	استیسی	2.2494884615384616E-6
unrelated	نامربوط	2.2487746153846155E-6
levi	لوی	2.248663076923077E-6
joomla	جوملا	2.2478876923076923E-6
misuse	سوءاستفاده	2.2478146153846153E-6
helix	مارپیچ	2.247239230769231E-6
cosmos	کیهان	2.2472184615384616E-6
dixie	دیکسی	2.2468953846153845E-6
legion	سپاه	2.2462476923076923E-6
assertion	اظهارنامه	2.244563076923077E-6
dismissal	برکناری	2.2423307692307693E-6
mah	مه	2.242292307692308E-6
allergic	حساسیت	2.241117692307692E-6
overland	اوورلند	2.2410323076923078E-6
prolonged	درازا	2.2408515384615383E-6
isaiah	اشعیا	2.2405353846153847E-6
sausage	سوسیس	2.2390876923076925E-6
addict	معتاد	2.2385515384615383E-6
matte	مات	2.2378576923076924E-6
stratford	استراتفورد	2.2375323076923077E-6
heidi	هایدی	2.237423076923077E-6
melanie	ملانی	2.2365123076923075E-6
ames	امس	2.2350246153846155E-6
slaughter	کشتار	2.234985384615385E-6
enlightenment	روشنفکری	2.234627692307692E-6
seymour	سیمور	2.233073076923077E-6
zebra	گورخر	2.2326684615384615E-6
admits	جوار	2.23072E-6
bombay	بمبئی	2.230493846153846E-6
chennai	چنای	2.2294115384615384E-6
milford	میلفورد	2.2294084615384617E-6
buckle	سگک	2.229259230769231E-6
bartlett	بارتلت	2.22907E-6
fetch	واکشی	2.228917692307692E-6
wat	وت	2.2282346153846152E-6
faroe	فارو	2.2279053846153846E-6
townsend	تاونزند	2.227863076923077E-6
blackburn	بلکبرن	2.227853076923077E-6
glendale	گلندیل	2.2278076923076924E-6
founders	بنیانگذاران	2.227356923076923E-6
admiral	دریاسالار	2.226769230769231E-6
patron	حامی	2.2253815384615386E-6
sandwiches	ساندویچ	2.2252830769230767E-6
sinclair	سینکلر	2.2251946153846156E-6
activex	اکتیوایکس	2.224113076923077E-6
annapolis	آناپولیس	2.2238292307692306E-6
padding	بالشتک	2.223796923076923E-6
unite	متحد	2.2220953846153847E-6
debtor	بدهکار	2.2214953846153847E-6
polk	پولک	2.2212676923076923E-6
mets	متس	2.2212046153846156E-6
niue	نیووی	2.220854615384615E-6
shear	برشی	2.2201615384615385E-6
mortal	فناپذیر	2.2201246153846154E-6
sovereignty	حاکمیت	2.2199476923076923E-6
supermarket	سوپرمارکت	2.21988E-6
cleansing	پاکسازی	2.218653076923077E-6
boo	بو	2.2186384615384617E-6
hmmm	ها	2.2179684615384614E-6
genomic	ژنومی	2.217663846153846E-6
ruin	هلاکت	2.214783846153846E-6
trump	ترامپ	2.2146876923076923E-6
nate	نیت	2.2145484615384615E-6
mates	جفت	2.2139392307692307E-6
avian	اویان	2.2132053846153846E-6
stella	استلا	2.2127023076923076E-6
visas	ویزای	2.21258E-6
cereal	غلات	2.208686923076923E-6
tow	تاو	2.2071546153846152E-6
mellon	ملون	2.206796153846154E-6
alexandra	الکساندرا	2.2060515384615386E-6
champ	قهرمان	2.2060446153846155E-6
hospice	آسایشگاه	2.20597E-6
brushed	مسواک	2.2038584615384616E-6
otto	اوتو	2.2034807692307692E-6
deliberately	عمدا	2.20161E-6
openly	آشکارا	2.2014276923076922E-6
astro	آسترو	2.200306923076923E-6
crawl	خزیدن	2.199833846153846E-6
chanel	شنل	2.199459230769231E-6
theo	تئو	2.1993715384615385E-6
sparkling	ناب	2.19932E-6
convincing	متقاعد	2.197456923076923E-6
rotate	چرخش	2.197443846153846E-6
flaws	معایب	2.1970553846153847E-6
este	استه	2.196666923076923E-6
tracing	ردیابی	2.1964623076923078E-6
deviations	انحرافات	2.196340769230769E-6
amortization	استهلاک	2.1950884615384617E-6
fragile	شکننده	2.193943846153846E-6
jeremiah	ارمیا	2.193906923076923E-6
olsen	اولسن	2.1936630769230768E-6
serbian	صربی	2.1928938461538463E-6
radiator	رادیاتور	2.1927146153846156E-6
hai	های	2.191966923076923E-6
restoring	بازگرداندن	2.1907623076923076E-6
sanchez	سانچز	2.190560769230769E-6
amherst	امهرست	2.189786923076923E-6
alteration	دگرگونی	2.1897346153846155E-6
trainee	کارآموز	2.1883961538461537E-6
nielsen	نیلسن	2.1883276923076923E-6
centennial	صدساله	2.187030769230769E-6
tuna	تن	2.1865753846153847E-6
hazel	هزل	2.185590769230769E-6
crushed	کوبیده	2.1847753846153846E-6
connie	کانی	2.183590769230769E-6
referendum	رفراندم	2.1832753846153847E-6
modulation	مدولاسیون	2.1827769230769232E-6
statues	مجسمه	2.182690769230769E-6
depths	اعماق	2.1820223076923077E-6
spices	ادویه	2.182006923076923E-6
communion	صمیمیت	2.181987692307692E-6
loader	لودر	2.1819284615384614E-6
followers	پیروان	2.180243076923077E-6
caldwell	کالدول	2.1798153846153844E-6
messy	شلوغ	2.179246923076923E-6
squadron	اسکادران	2.1792323076923078E-6
rupee	روپیه	2.1781046153846155E-6
subsidy	یارانه	2.1776376923076924E-6
demolition	تخریب	2.1774623076923076E-6
irene	ایرن	2.1772207692307694E-6
empowerment	توانمندسازی	2.176516153846154E-6
felony	جرم	2.1756376923076922E-6
lungs	ریه	2.175460769230769E-6
veronica	ورونیکا	2.1748038461538463E-6
replacements	جایگزین	2.1740653846153845E-6
vinci	وینچی	2.173676153846154E-6
acupuncture	سوزنی	2.1732084615384617E-6
roasted	برشته	2.171447692307692E-6
inviting	دعوت	2.17078E-6
rig	ریگ	2.1706223076923077E-6
mick	میک	2.170054615384615E-6
gentoo	جنتو	2.1696415384615386E-6
mustard	خردل	2.16957E-6
strait	تنگه	2.1695669230769232E-6
masterpiece	شاهکار	2.1694938461538462E-6
obey	اطاعت	2.169320769230769E-6
donkey	خر	2.1690407692307693E-6
sax	ساکسیفون	2.16853E-6
praying	دعا	2.1666346153846152E-6
multiply	تکثیر	2.1659661538461538E-6
radial	شعاعی	2.1656123076923075E-6
mare	دریای	2.165153076923077E-6
kirby	کربی	2.1645492307692307E-6
armour	زره	2.1643907692307693E-6
avalanche	بهمن	2.1640823076923076E-6
uploading	بارگذاری	2.163423846153846E-6
celine	سلین	2.1618953846153845E-6
disciples	حواریون	2.1616715384615384E-6
shaving	تراشیدن	2.161463076923077E-6
kite	کایت	2.1600515384615386E-6
humorous	فکاهی	2.15993E-6
thunderbird	تاندربیرد	2.1591476923076923E-6
griffith	گریفیت	2.158006923076923E-6
erection	نعوظ	2.1570215384615383E-6
lao	لائو	2.1565323076923076E-6
disturbance	ناآرامی	2.156093076923077E-6
saunders	ساندرز	2.1558792307692307E-6
ribbons	روبان	2.155809230769231E-6
jew	یهودی	2.155616923076923E-6
exile	تبعید	2.154816153846154E-6
breastfeeding	شیردهی	2.1533346153846153E-6
cashier	صندوقدار	2.1523015384615385E-6
jaw	چونه	2.151746153846154E-6
eats	میخورد	2.151293846153846E-6
flea	کک	2.1508584615384614E-6
motivational	سخنران	2.1505623076923075E-6
anton	آنتون	2.1498515384615386E-6
hail	تگرگ	2.1493576923076923E-6
armenian	ارمنی	2.1493053846153846E-6
longitudinal	طولی	2.149302307692308E-6
historians	مورخان	2.1492092307692308E-6
kappa	کاپا	2.1489746153846152E-6
samson	سامسون	2.148826923076923E-6
blender	بلندر	2.148606153846154E-6
jumps	جهش	2.1485553846153847E-6
fleming	فلمینگ	2.148375384615385E-6
optimistic	آرزوهای	2.1472392307692306E-6
wasting	تلف	2.14694E-6
decoder	گشا	2.146910769230769E-6
seldom	ندرت	2.1465884615384617E-6
pantera	پنترا	2.1455738461538462E-6
glitter	درخشش	2.145329230769231E-6
giovanni	جیووانی	2.144646153846154E-6
photon	فوتون	2.14184E-6
wiltshire	ویلتشر	2.14157E-6
vague	مبهم	2.1413653846153844E-6
constituents	تبصره	2.1391592307692308E-6
rusty	فرسوده	2.13915E-6
pharma	فارما	2.1380846153846153E-6
herd	گله	2.1378584615384617E-6
handicapped	معلول	2.1377715384615385E-6
champaign	شمپین	2.135406153846154E-6
pakistani	پاکستانی	2.1346053846153846E-6
sting	نیش	2.1332792307692307E-6
urbana	ربنا	2.1327053846153847E-6
bravo	براو	2.132694615384615E-6
diagnose	تشخیص	2.1322176923076922E-6
franco	فرانکو	2.1319253846153847E-6
announcing	اعلان	2.131803076923077E-6
dispersion	پراکندگی	2.1313061538461537E-6
curiosity	کنجکاوی	2.131153076923077E-6
showroom	نمایشگاه	2.1309492307692307E-6
missiles	موشکها	2.1300830769230768E-6
persistence	تداوم	2.1299584615384617E-6
coarse	زمخت	2.1299346153846152E-6
continents	قاره	2.129880769230769E-6
liter	لیتر	2.129826923076923E-6
carpets	فاخر	2.1296784615384616E-6
recovering	بهبود	2.1285569230769232E-6
submarine	زیردریایی	2.1283E-6
blessings	درود	2.127682307692308E-6
brendan	برندن	2.1270076923076924E-6
axe	تبر	2.126289230769231E-6
intrinsic	ذاتی	2.1255323076923078E-6
blackpool	بلکپول	2.1252746153846154E-6
thoughtful	متفکرانه	2.1250946153846155E-6
archer	کماندار	2.1250292307692308E-6
hertfordshire	هرتفوردشر	2.1244123076923078E-6
inuyasha	اینویاشا	2.1240407692307694E-6
nominees	نامزدها	2.123566923076923E-6
warmer	گرمتر	2.122393076923077E-6
cuz	پسرعمو	2.122313846153846E-6
calf	گوساله	2.1213115384615386E-6
basil	ریحان	2.1210915384615384E-6
hallmark	خص	2.1197784615384615E-6
orient	اورینت	2.1178546153846155E-6
contra	کنترا	2.117705384615385E-6
renee	رنه	2.1163638461538463E-6
boiling	جوش	2.1163146153846154E-6
journeys	سفرهای	2.116263846153846E-6
parkinson	پارکینسون	2.115913846153846E-6
parsing	تجزیه	2.1155592307692307E-6
splitting	پاشیده	2.1150207692307694E-6
mclean	مکلین	2.1146007692307692E-6
abandon	رها	2.1138161538461538E-6
inference	استنباط	2.11035E-6
transformer	ترانسفورماتور	2.109653846153846E-6
weiss	ویس	2.1095946153846154E-6
rib	دنده	2.1089115384615385E-6
chattanooga	چتنوگا	2.1085053846153845E-6
giles	گیلز	2.1084953846153847E-6
maroon	مارون	2.108387692307692E-6
excursions	رجعت	2.1080115384615386E-6
kawasaki	کاوازاکی	2.107019230769231E-6
licences	مجوزها	2.1068615384615386E-6
bose	بوز	2.106643846153846E-6
tavern	میکده	2.1065307692307692E-6
lambert	لمبرت	2.1062853846153847E-6
epilepsy	صرع	2.1061246153846153E-6
goggles	عینک	2.1052430769230768E-6
situ	درجا	2.104103076923077E-6
certainty	قطعیت	2.1039661538461538E-6
gerard	جرارد	2.103353076923077E-6
antarctic	جنوبگان	2.1025430769230768E-6
ord	ارد	2.1023492307692307E-6
neglected	قصور	2.1016115384615386E-6
ariel	آریل	2.1012784615384616E-6
monty	مانتی	2.100683076923077E-6
classmates	همکلاسی	2.10003E-6
fracture	شکستگی	2.099346923076923E-6
ama	آما	2.099033846153846E-6
nexus	نکسوس	2.098762307692308E-6
tango	تنگو	2.0979276923076923E-6
melting	ذوب	2.0978692307692307E-6
mahogany	ماهون	2.0978215384615386E-6
actresses	بازیگرها	2.0973592307692306E-6
ernst	ارنست	2.09726E-6
garner	گارنر	2.0966638461538463E-6
buster	باستر	2.096623076923077E-6
mal	مال	2.0964784615384617E-6
nassau	ناسو	2.0964376923076922E-6
ignorant	جاهل	2.095736923076923E-6
aba	عبا	2.0957007692307693E-6
karate	کاراته	2.0953815384615385E-6
sorrow	غم	2.0943384615384615E-6
canned	کنسرو	2.09324E-6
treaties	معاهدات	2.0929661538461538E-6
endurance	استقامت	2.0928607692307693E-6
coldplay	کلدپلی	2.092496153846154E-6
dupont	دوپونت	2.09179E-6
harriet	هریت	2.0917238461538463E-6
philosopher	فیلسوف	2.0915323076923078E-6
rectangle	مستطیل	2.0909515384615387E-6
pains	دردها	2.0907384615384616E-6
decatur	دکاتور	2.089626923076923E-6
ahmed	احمد	2.0891153846153846E-6
buchanan	بیوکنن	2.0887453846153846E-6
drummer	درامر	2.0887315384615384E-6
guitarist	گیتاریست	2.0873530769230768E-6
symmetric	متقارن	2.086780769230769E-6
ceremonies	مراسمی	2.086762307692308E-6
kuala	کوالا	2.086503846153846E-6
appellate	judicial	2.0859707692307692E-6
comma	کاما	2.085786153846154E-6
geeks	گیک	2.0850576923076923E-6
conformity	همنوایی	2.084959230769231E-6
avant	آوان	2.084833076923077E-6
insightful	روشنگری	2.0843907692307692E-6
supper	عصرانه	2.0842753846153844E-6
fulfilling	برآورده	2.0839207692307694E-6
diva	دیوا	2.0826446153846156E-6
instability	ناپایداری	2.081986153846154E-6
presenter	مجری	2.0813661538461538E-6
offenses	توهینی	2.080157692307692E-6
lengthy	طویل	2.07928E-6
sonata	سوناتا	2.0791992307692307E-6
fortress	دژ	2.0786553846153847E-6
contiguous	همجوار	2.078503076923077E-6
perez	پرز	2.0774384615384617E-6
explanatory	شرحی	2.0768369230769233E-6
leica	لایکا	2.0767638461538463E-6
xavier	خاویر	2.0761230769230768E-6
torah	تورات	2.07594E-6
andersen	اندرسن	2.073582307692308E-6
armani	آرمانی	2.0721546153846153E-6
bipolar	دوقطبی	2.0720553846153847E-6
sermon	وعظ	2.072043846153846E-6
facilitating	تسهیل	2.0708346153846152E-6
ferdinand	فردیناند	2.0703384615384614E-6
thrill	هیجان	2.0692569230769232E-6
lagoon	تالاب	2.0689415384615384E-6
menopause	یائسه	2.0680876923076923E-6
regimes	باقیست	2.066263076923077E-6
ramsey	رمزی	2.0651353846153846E-6
oath	قسم	2.064822307692308E-6
pigeon	کبوتر	2.0642823076923077E-6
rivals	رقبای	2.06411E-6
parrot	طوطی	2.063737692307692E-6
magnum	مگنوم	2.0637276923076922E-6
invaluable	گرانبها	2.0633776923076923E-6
helicopters	هلیکوپترها	2.0632884615384616E-6
inclined	متمایل	2.062679230769231E-6
gala	گالا	2.06261E-6
intercontinental	اینترکنتیننتال	2.062463076923077E-6
cheek	گونه	2.06233E-6
gloucestershire	گلاسترشر	2.060336923076923E-6
electrons	الکترون	2.060257692307692E-6
psychologist	روانشناس	2.0601653846153847E-6
claudia	کلودیا	2.059926153846154E-6
subsystem	زیرسیستم	2.0594246153846154E-6
kinetic	جنبشی	2.0589407692307693E-6
caffeine	کافئین	2.0589015384615383E-6
innocence	پاکی	2.056559230769231E-6
cardboard	کارتن	2.0550653846153845E-6
angelo	آنجلو	2.05377E-6
tertiary	ثالث	2.0537092307692306E-6
exhausted	خسته	2.05361E-6
dora	دورا	2.052316153846154E-6
calorie	کالری	2.0522246153846153E-6
inconvenience	زحمت	2.0522092307692307E-6
tang	تنگ	2.051713846153846E-6
graphite	گرافیت	2.051679230769231E-6
vaccination	واکسیناسیون	2.051443846153846E-6
farther	دورتر	2.0512146153846153E-6
bowel	روده	2.0511615384615385E-6
mafia	مافیا	2.0507846153846153E-6
riot	شورش	2.0506253846153848E-6
fats	چربیها	2.050443846153846E-6
futuna	فوتونا	2.0504384615384613E-6
mandarin	ماندارین	2.0503823076923077E-6
dungeon	سیاهچال	2.0503546153846153E-6
germans	آلمانها	2.0501523076923077E-6
shire	شایر	2.050062307692308E-6
susceptible	مستعد	2.0498646153846153E-6
mosquito	پشه	2.049836923076923E-6
kashmir	کشمیر	2.048852307692308E-6
lyons	لاینز	2.0483207692307693E-6
sulfur	سولفور	2.04823E-6
lipid	لیپید	2.047996923076923E-6
putnam	پاتنم	2.047720769230769E-6
speedy	اسپیدی	2.047689230769231E-6
ming	مینگ	2.0476623076923076E-6
tao	تائو	2.0476276923076925E-6
ritz	ریتز	2.0461553846153846E-6
lush	شاداب	2.0459646153846153E-6
barrels	بشکه	2.0458761538461537E-6
analogue	قیاسی	2.0455984615384616E-6
werner	ورنر	2.045503076923077E-6
clyde	کلاید	2.0451384615384616E-6
stills	استیلز	2.0446038461538462E-6
honorary	افتخاری	2.0440423076923076E-6
irwin	آروین	2.043886923076923E-6
chiang	چیانگ	2.043687692307692E-6
payload	کلاهک	2.0429284615384616E-6
fran	فرن	2.0422453846153847E-6
merrill	مریل	2.0421053846153846E-6
oldsmobile	اولدزموبیل	2.0420561538461537E-6
rafael	رافائل	2.0414784615384613E-6
toilets	توالت	2.04021E-6
misty	میستی	2.039825384615385E-6
lindsey	لیندزی	2.039723076923077E-6
parity	توازن	2.039267692307692E-6
grim	عبوس	2.0386576923076922E-6
conserved	پایسته	2.038052307692308E-6
hubbard	هابارد	2.0377376923076923E-6
rewrite	بازنویسی	2.0373453846153845E-6
prism	منشور	2.036967692307692E-6
janeiro	ژانیرو	2.03636E-6
heh	هه	2.035206153846154E-6
grapes	انگور	2.0335261538461537E-6
proposing	خواستگاری	2.0335053846153844E-6
cumbria	کامبریا	2.0330223076923075E-6
diaz	دیاز	2.0328915384615386E-6
cobalt	کبالت	2.032376923076923E-6
pity	ترحم	2.032343846153846E-6
recombinant	نوترکیب	2.0320684615384616E-6
ubuntu	اوبونتو	2.0320430769230768E-6
superstar	سوپراستار	2.0317146153846154E-6
corel	کورل	2.0309815384615384E-6
eta	اتا	2.0306715384615383E-6
catalogues	فهرستها	2.0300546153846153E-6
garfield	گارفیلد	2.02929E-6
groom	داماد	2.029163076923077E-6
jewels	جواهر	2.0291353846153845E-6
saturated	اشباع	2.0289915384615385E-6
georges	ژرژ	2.028819230769231E-6
quincy	کوئینسی	2.0280653846153846E-6
doughty	داوتی	2.0278169230769233E-6
bonded	امانتی	2.0276453846153844E-6
osama	اسامه	2.027420769230769E-6
clive	کلایو	2.025792307692308E-6
canary	قناری	2.0249423076923077E-6
darby	داربی	2.0239723076923076E-6
fills	آرزوها	2.023376153846154E-6
proportions	نسبتهای	2.0231861538461537E-6
clergy	روحانیون	2.022626153846154E-6
moderately	نسبتاً	2.02227E-6
mayotte	مایوت	2.0215569230769233E-6
altar	قربانگاه	2.0214115384615385E-6
repetitive	تکراری	2.0208176923076923E-6
stanton	استنتون	2.020809230769231E-6
creators	آفرینندگان	2.020809230769231E-6
orbital	اوربیتال	2.020663846153846E-6
kilometres	کیلومتر	2.0201615384615383E-6
lithuanian	لیتوانی	2.019790769230769E-6
